"pop_1","pop_2","dist","Binomial","Longitude1","Latitude1","Longitude2","Latitude2","first_year1","last_year1","first_year2","last_year2","cost"
"Alces_americanus-19","Alces_americanus-1",2581.10830766425,"Alces_americanus",-124.77368,55.95301,-88.8675,48.00889,1987,2014,1959,1998,2204.16417338272
"Alces_americanus-20","Alces_americanus-1",2617.40024085,"Alces_americanus",-124.89257,58.05463,-88.8675,48.00889,1987,2014,1959,1998,2170.81333767057
"Alces_americanus-24","Alces_americanus-1",3467.45019770788,"Alces_americanus",-139.500032,60.749785,-88.8675,48.00889,1983,2020,1959,1998,2868.5978335811
"Alces_americanus-28","Alces_americanus-1",1789.10285871408,"Alces_americanus",-112.857039,53.637361,-88.8675,48.00889,1958,2017,1959,1998,1505.32436003976
"Alces_americanus-12","Alces_americanus-3",532.605147704626,"Alces_americanus",-125.44939,49.65063,-118.516667,51.533333,1987,2014,2003,2010,526.283770662897
"Alces_americanus-13","Alces_americanus-3",382.572128208999,"Alces_americanus",-122.5003,49.21759,-118.516667,51.533333,1987,2014,2003,2010,342.184428038135
"Alces_americanus-14","Alces_americanus-3",208.990960521502,"Alces_americanus",-120.69689,50.25503,-118.516667,51.533333,1987,2014,2003,2010,200.036949844074
"Alces_americanus-15","Alces_americanus-3",189.860077604895,"Alces_americanus",-119.03137,49.85923,-118.516667,51.533333,1987,2014,2003,2010,141.98111531159
"Alces_americanus-16","Alces_americanus-3",236.117420981617,"Alces_americanus",-116.81213,49.70849,-118.516667,51.533333,1987,2014,2003,2010,218.381863508161
"Alces_americanus-17","Alces_americanus-3",352.20199823252,"Alces_americanus",-123.45536,52.40318,-118.516667,51.533333,1987,2014,2003,2010,360.262364066152
"Alces_americanus-18","Alces_americanus-3",816.80904616818,"Alces_americanus",-129.83266,54.24977,-118.516667,51.533333,1987,2014,2003,2010,768.234919471226
"Alces_americanus-19","Alces_americanus-3",641.158131473896,"Alces_americanus",-124.77368,55.95301,-118.516667,51.533333,1987,2014,2003,2010,607.315352265441
"Alces_americanus-20","Alces_americanus-3",832.496705593695,"Alces_americanus",-124.89257,58.05463,-118.516667,51.533333,1987,2014,2003,2010,702.461647002876
"Alces_americanus-24","Alces_americanus-3",1644.77751675711,"Alces_americanus",-139.500032,60.749785,-118.516667,51.533333,1983,2020,2003,2010,1445.60140222694
"Alces_americanus-28","Alces_americanus-3",448.566251952038,"Alces_americanus",-112.857039,53.637361,-118.516667,51.533333,1958,2017,2003,2010,406.975104133124
"Alces_americanus-12","Alces_americanus-5",3826.99587477634,"Alces_americanus",-125.44939,49.65063,-72.957967,46.778085,1987,2014,1971,2000,2724.67268596969
"Alces_americanus-13","Alces_americanus-5",3633.9729886231,"Alces_americanus",-122.5003,49.21759,-72.957967,46.778085,1987,2014,1971,2000,2502.21030686416
"Alces_americanus-14","Alces_americanus-5",3480.53848563648,"Alces_americanus",-120.69689,50.25503,-72.957967,46.778085,1987,2014,1971,2000,2495.61457316304
"Alces_americanus-15","Alces_americanus-5",3373.63847235326,"Alces_americanus",-119.03137,49.85923,-72.957967,46.778085,1987,2014,1971,2000,2424.02285600485
"Alces_americanus-16","Alces_americanus-5",3220.87415699409,"Alces_americanus",-116.81213,49.70849,-72.957967,46.778085,1987,2014,1971,2000,2303.93259409549
"Alces_americanus-17","Alces_americanus-5",3620.77286865626,"Alces_americanus",-123.45536,52.40318,-72.957967,46.778085,1987,2014,1971,2000,2734.92844376102
"Alces_americanus-18","Alces_americanus-5",3996.30669038551,"Alces_americanus",-129.83266,54.24977,-72.957967,46.778085,1987,2014,1971,2000,3130.53287684594
"Alces_americanus-19","Alces_americanus-5",3648.34827472032,"Alces_americanus",-124.77368,55.95301,-72.957967,46.778085,1987,2014,1971,2000,2973.64283286122
"Alces_americanus-20","Alces_americanus-5",3637.25057084878,"Alces_americanus",-124.89257,58.05463,-72.957967,46.778085,1987,2014,1971,2000,2940.29199714907
"Alces_americanus-24","Alces_americanus-5",4423.39629699065,"Alces_americanus",-139.500032,60.749785,-72.957967,46.778085,1983,2020,1971,2000,3592.27956437825
"Alces_americanus-28","Alces_americanus-5",2901.35635888882,"Alces_americanus",-112.857039,53.637361,-72.957967,46.778085,1958,2017,1971,2000,2274.80301951826
"Alces_americanus-13","Alces_americanus-12",218.853849356107,"Alces_americanus",-122.5003,49.21759,-125.44939,49.65063,1987,2014,1987,2014,243.675581588462
"Alces_americanus-14","Alces_americanus-12",346.919012012344,"Alces_americanus",-120.69689,50.25503,-125.44939,49.65063,1987,2014,1987,2014,338.290507763088
"Alces_americanus-15","Alces_americanus-12",462.018766409745,"Alces_americanus",-119.03137,49.85923,-125.44939,49.65063,1987,2014,1987,2014,443.577901471251
"Alces_americanus-16","Alces_americanus-12",621.8374531484,"Alces_americanus",-116.81213,49.70849,-125.44939,49.65063,1987,2014,1987,2014,569.675116257794
"Alces_americanus-17","Alces_americanus-12",336.686774552325,"Alces_americanus",-123.45536,52.40318,-125.44939,49.65063,1987,2014,1987,2014,270.308496024382
"Alces_americanus-18","Alces_americanus-12",593.505877814979,"Alces_americanus",-129.83266,54.24977,-125.44939,49.65063,1987,2014,1987,2014,520.951250348766
"Alces_americanus-19","Alces_americanus-12",703.040821953737,"Alces_americanus",-124.77368,55.95301,-125.44939,49.65063,1987,2014,1987,2014,512.524530402685
"Alces_americanus-20","Alces_americanus-12",936.234712677831,"Alces_americanus",-124.89257,58.05463,-125.44939,49.65063,1987,2014,1987,2014,646.526954044464
"Alces_americanus-24","Alces_americanus-12",1517.47964539611,"Alces_americanus",-139.500032,60.749785,-125.44939,49.65063,1983,2020,1987,2014,1279.00212315165
"Alces_americanus-28","Alces_americanus-12",974.670982468913,"Alces_americanus",-112.857039,53.637361,-125.44939,49.65063,1958,2017,1987,2014,830.063717732244
"Alces_americanus-14","Alces_americanus-13",173.692056484339,"Alces_americanus",-120.69689,50.25503,-122.5003,49.21759,1987,2014,1987,2014,146.256646306339
"Alces_americanus-15","Alces_americanus-13",260.546593214289,"Alces_americanus",-119.03137,49.85923,-122.5003,49.21759,1987,2014,1987,2014,251.544040014502
"Alces_americanus-16","Alces_americanus-13",415.052844831777,"Alces_americanus",-116.81213,49.70849,-122.5003,49.21759,1987,2014,1987,2014,362.153699757566
"Alces_americanus-17","Alces_americanus-13",360.916665030831,"Alces_americanus",-123.45536,52.40318,-122.5003,49.21759,1987,2014,1987,2014,239.733115375265
"Alces_americanus-18","Alces_americanus-13",753.769610967776,"Alces_americanus",-129.83266,54.24977,-122.5003,49.21759,1987,2014,1987,2014,635.337548460186
"Alces_americanus-19","Alces_americanus-13",765.276995513196,"Alces_americanus",-124.77368,55.95301,-122.5003,49.21759,1987,2014,1987,2014,520.647390896988
"Alces_americanus-20","Alces_americanus-13",996.162381990328,"Alces_americanus",-124.89257,58.05463,-122.5003,49.21759,1987,2014,1987,2014,650.645314745331
"Alces_americanus-24","Alces_americanus-13",1671.2408838587,"Alces_americanus",-139.500032,60.749785,-122.5003,49.21759,1983,2020,1987,2014,1377.43185462694
"Alces_americanus-28","Alces_americanus-13",829.545442147187,"Alces_americanus",-112.857039,53.637361,-122.5003,49.21759,1958,2017,1987,2014,722.717566258396
"Alces_americanus-15","Alces_americanus-14",126.923505651671,"Alces_americanus",-119.03137,49.85923,-120.69689,50.25503,1987,2014,1987,2014,132.329395282082
"Alces_americanus-16","Alces_americanus-14",284.620519950237,"Alces_americanus",-116.81213,49.70849,-120.69689,50.25503,1987,2014,1987,2014,290.73487654175
"Alces_americanus-17","Alces_americanus-14",306.544936408917,"Alces_americanus",-123.45536,52.40318,-120.69689,50.25503,1987,2014,1987,2014,276.347001978518
"Alces_americanus-18","Alces_americanus-14",764.137950240839,"Alces_americanus",-129.83266,54.24977,-120.69689,50.25503,1987,2014,1987,2014,684.319557383592
"Alces_americanus-19","Alces_americanus-14",690.043156364977,"Alces_americanus",-124.77368,55.95301,-120.69689,50.25503,1987,2014,1987,2014,537.369510867831
"Alces_americanus-20","Alces_americanus-14",909.86738851326,"Alces_americanus",-124.89257,58.05463,-120.69689,50.25503,1987,2014,1987,2014,665.55892119065
"Alces_americanus-24","Alces_americanus-14",1653.13128711318,"Alces_americanus",-139.500032,60.749785,-120.69689,50.25503,1983,2020,1987,2014,1392.34546107226
"Alces_americanus-28","Alces_americanus-14",656.035344060831,"Alces_americanus",-112.857039,53.637361,-120.69689,50.25503,1958,2017,1987,2014,580.570088064336
"Alces_americanus-16","Alces_americanus-15",160.384213545104,"Alces_americanus",-116.81213,49.70849,-119.03137,49.85923,1987,2014,1987,2014,181.714198820526
"Alces_americanus-17","Alces_americanus-15",419.035923043981,"Alces_americanus",-123.45536,52.40318,-119.03137,49.85923,1987,2014,1987,2014,400.55509670204
"Alces_americanus-18","Alces_americanus-15",884.843126801489,"Alces_americanus",-129.83266,54.24977,-119.03137,49.85923,1987,2014,1987,2014,808.527652107115
"Alces_americanus-19","Alces_americanus-15",779.647122497078,"Alces_americanus",-124.77368,55.95301,-119.03137,49.85923,1987,2014,1987,2014,661.577605591354
"Alces_americanus-20","Alces_americanus-15",988.902762224079,"Alces_americanus",-124.89257,58.05463,-119.03137,49.85923,1987,2014,1987,2014,773.712116272415
"Alces_americanus-24","Alces_americanus-15",1761.56600151195,"Alces_americanus",-139.500032,60.749785,-119.03137,49.85923,1983,2020,1987,2014,1502.78022520185
"Alces_americanus-28","Alces_americanus-15",597.892820367645,"Alces_americanus",-112.857039,53.637361,-119.03137,49.85923,1958,2017,1987,2014,534.359715125193
"Alces_americanus-17","Alces_americanus-16",552.888428508505,"Alces_americanus",-123.45536,52.40318,-116.81213,49.70849,1987,2014,1987,2014,537.451306663051
"Alces_americanus-18","Alces_americanus-16",1023.73107926492,"Alces_americanus",-129.83266,54.24977,-116.81213,49.70849,1987,2014,1987,2014,945.423862068126
"Alces_americanus-19","Alces_americanus-16",876.285753043545,"Alces_americanus",-124.77368,55.95301,-116.81213,49.70849,1987,2014,1987,2014,795.580707069846
"Alces_americanus-20","Alces_americanus-16",1068.05189800376,"Alces_americanus",-124.89257,58.05463,-116.81213,49.70849,1987,2014,1987,2014,903.432674775747
"Alces_americanus-24","Alces_americanus-16",1876.35683355071,"Alces_americanus",-139.500032,60.749785,-116.81213,49.70849,1983,2020,1987,2014,1633.86675703135
"Alces_americanus-28","Alces_americanus-16",515.408729723909,"Alces_americanus",-112.857039,53.637361,-116.81213,49.70849,1958,2017,1987,2014,459.356097017331
"Alces_americanus-18","Alces_americanus-17",470.971109397316,"Alces_americanus",-129.83266,54.24977,-123.45536,52.40318,1987,2014,1987,2014,416.578365404937
"Alces_americanus-19","Alces_americanus-17",404.371921900334,"Alces_americanus",-124.77368,55.95301,-123.45536,52.40318,1987,2014,1987,2014,282.443865789062
"Alces_americanus-20","Alces_americanus-17",635.65997932243,"Alces_americanus",-124.89257,58.05463,-123.45536,52.40318,1987,2014,1987,2014,410.912199370066
"Alces_americanus-24","Alces_americanus-17",1346.58971409372,"Alces_americanus",-139.500032,60.749785,-123.45536,52.40318,1983,2020,1987,2014,1137.69873925167
"Alces_americanus-28","Alces_americanus-17",722.144725952909,"Alces_americanus",-112.857039,53.637361,-123.45536,52.40318,1958,2017,1987,2014,664.042311135498
"Alces_americanus-19","Alces_americanus-18",373.714397085602,"Alces_americanus",-124.77368,55.95301,-129.83266,54.24977,1987,2014,1987,2014,366.312131008133
"Alces_americanus-20","Alces_americanus-18",522.413991684043,"Alces_americanus",-124.89257,58.05463,-129.83266,54.24977,1987,2014,1987,2014,436.63040544535
"Alces_americanus-24","Alces_americanus-18",924.304955437857,"Alces_americanus",-139.500032,60.749785,-129.83266,54.24977,1983,2020,1987,2014,792.130366254405
"Alces_americanus-28","Alces_americanus-18",1111.64546495342,"Alces_americanus",-112.857039,53.637361,-129.83266,54.24977,1958,2017,1987,2014,1072.01486654057
"Alces_americanus-20","Alces_americanus-19",234.062162127725,"Alces_americanus",-124.89257,58.05463,-124.77368,55.95301,1987,2014,1987,2014,150.028895000741
"Alces_americanus-24","Alces_americanus-19",1009.07488095926,"Alces_americanus",-139.500032,60.749785,-124.77368,55.95301,1983,2020,1987,2014,860.199327843334
"Alces_americanus-28","Alces_americanus-19",805.816157780835,"Alces_americanus",-112.857039,53.637361,-124.77368,55.95301,1958,2017,1987,2014,750.2890787137
"Alces_americanus-24","Alces_americanus-20",878.144613137059,"Alces_americanus",-139.500032,60.749785,-124.89257,58.05463,1983,2020,1987,2014,774.309136180507
"Alces_americanus-28","Alces_americanus-20",896.686451641879,"Alces_americanus",-112.857039,53.637361,-124.89257,58.05463,1958,2017,1987,2014,716.93824300155
"Alces_americanus-28","Alces_americanus-24",1774.56955089138,"Alces_americanus",-112.857039,53.637361,-139.500032,60.749785,1958,2017,1983,2020,1491.24737918206
"Ammodramus_savannarum-3","Ammodramus_savannarum-2",2026.08704323337,"Ammodramus_savannarum",-86,50,-115,55,1970,2014,1970,2012,1802.94780145131
"Ammodramus_savannarum-4","Ammodramus_savannarum-2",591.906540582387,"Ammodramus_savannarum",-106,54,-115,55,1970,2014,1970,2012,627.05775931941
"Ammodramus_savannarum-5","Ammodramus_savannarum-2",1115.3421054411,"Ammodramus_savannarum",-97.404876,55.443204,-115,55,1970,2014,1970,2012,1017.63731569446
"Ammodramus_savannarum-6","Ammodramus_savannarum-2",668.9234708185,"Ammodramus_savannarum",-125.441985,56.159482,-115,55,1970,2014,1970,2012,618.795549174507
"Ammodramus_savannarum-4","Ammodramus_savannarum-3",1435.52260649424,"Ammodramus_savannarum",-106,54,-86,50,1970,2014,1970,2014,1364.30775419141
"Ammodramus_savannarum-5","Ammodramus_savannarum-3",976.98158350349,"Ammodramus_savannarum",-97.404876,55.443204,-86,50,1970,2014,1970,2014,846.547258748009
"Ammodramus_savannarum-6","Ammodramus_savannarum-3",2684.75768539708,"Ammodramus_savannarum",-125.441985,56.159482,-86,50,1970,2014,1970,2014,2338.65540730042
"Ammodramus_savannarum-5","Ammodramus_savannarum-4",575.052635586928,"Ammodramus_savannarum",-97.404876,55.443204,-106,54,1970,2014,1970,2014,587.646358988746
"Ammodramus_savannarum-6","Ammodramus_savannarum-4",1257.56502546409,"Ammodramus_savannarum",-125.441985,56.159482,-106,54,1970,2014,1970,2014,1193.11825082197
"Ammodramus_savannarum-6","Ammodramus_savannarum-5",1743.94409296561,"Ammodramus_savannarum",-125.441985,56.159482,-97.404876,55.443204,1970,2014,1970,2014,1525.37151534854
"Ammospiza_leconteii-2","Ammospiza_leconteii-1",1383.67401311566,"Ammospiza_leconteii",-115,55,-97.22917,48.99722,1970,2012,1966,2020,1219.02895816482
"Ammospiza_leconteii-3","Ammospiza_leconteii-1",668.409981188818,"Ammospiza_leconteii",-97,55,-97.22917,48.99722,1970,2014,1966,2020,476.541147176129
"Ammospiza_leconteii-4","Ammospiza_leconteii-1",823.286381879636,"Ammospiza_leconteii",-106,54,-97.22917,48.99722,1970,2014,1966,2020,748.714783681806
"Ammospiza_leconteii-5","Ammospiza_leconteii-1",2202.79841153506,"Ammospiza_leconteii",-120.52011,64.407745,-97.22917,48.99722,1989,2012,1966,2020,1684.43069328912
"Ammospiza_leconteii-6","Ammospiza_leconteii-1",768.322815463831,"Ammospiza_leconteii",-87.125633,51.433288,-97.22917,48.99722,1970,2014,1966,2020,704.483524967272
"Ammospiza_leconteii-7","Ammospiza_leconteii-1",1737.94616395214,"Ammospiza_leconteii",-73.107078,52.941847,-97.22917,48.99722,1970,2014,1966,2020,1508.32547822697
"Ammospiza_leconteii-3","Ammospiza_leconteii-2",1146.12518936425,"Ammospiza_leconteii",-97,55,-115,55,1970,2014,1970,2012,1065.9470494876
"Ammospiza_leconteii-4","Ammospiza_leconteii-2",591.906540582387,"Ammospiza_leconteii",-106,54,-115,55,1970,2014,1970,2012,627.05775931941
"Ammospiza_leconteii-5","Ammospiza_leconteii-2",1091.18696423639,"Ammospiza_leconteii",-120.52011,64.407745,-115,55,1989,2012,1970,2012,776.849116837873
"Ammospiza_leconteii-6","Ammospiza_leconteii-2",1886.53724968752,"Ammospiza_leconteii",-87.125633,51.433288,-115,55,1970,2014,1970,2012,1694.80060236544
"Ammospiza_leconteii-7","Ammospiza_leconteii-2",2711.24137345938,"Ammospiza_leconteii",-73.107078,52.941847,-115,55,1970,2014,1970,2012,2513.77881481306
"Ammospiza_leconteii-5","Ammospiza_leconteii-3",1668.8061561625,"Ammospiza_leconteii",-120.52011,64.407745,-97,55,1989,2012,1970,2014,1316.59111362625
"Ammospiza_leconteii-6","Ammospiza_leconteii-3",767.651569946565,"Ammospiza_leconteii",-87.125633,51.433288,-97,55,1970,2014,1970,2014,654.545523937784
"Ammospiza_leconteii-7","Ammospiza_leconteii-3",1573.21614501178,"Ammospiza_leconteii",-73.107078,52.941847,-97,55,1970,2014,1970,2014,1473.52373638541
"Ammospiza_leconteii-5","Ammospiza_leconteii-4",1416.57439958897,"Ammospiza_leconteii",-120.52011,64.407745,-106,54,1989,2012,1970,2014,1026.88343262668
"Ammospiza_leconteii-6","Ammospiza_leconteii-4",1300.21824063664,"Ammospiza_leconteii",-87.125633,51.433288,-106,54,1970,2014,1970,2014,1229.50170335183
"Ammospiza_leconteii-7","Ammospiza_leconteii-4",2163.02031261773,"Ammospiza_leconteii",-73.107078,52.941847,-106,54,1970,2014,1970,2014,2048.47991579945
"Ammospiza_leconteii-6","Ammospiza_leconteii-5",2400.4601009284,"Ammospiza_leconteii",-87.125633,51.433288,-120.52011,64.407745,1970,2014,1989,2012,1939.29853620411
"Ammospiza_leconteii-7","Ammospiza_leconteii-5",2936.3279276146,"Ammospiza_leconteii",-73.107078,52.941847,-120.52011,64.407745,1970,2014,1989,2012,2758.27674865174
"Ammospiza_leconteii-7","Ammospiza_leconteii-6",969.726583565284,"Ammospiza_leconteii",-73.107078,52.941847,-87.125633,51.433288,1970,2014,1970,2014,895.30944604526
"Anser_albifrons-2","Anser_albifrons-1",3476.15856705102,"Anser_albifrons",-161.65694,60.86972,-122.37,40.68056,1965,1993,1978,1992,2962.15252328883
"Anser_albifrons-5","Anser_albifrons-1",2744.38840508128,"Anser_albifrons",-95.731616,28.990724,-122.37,40.68056,1969,2010,1978,1992,1551.65988822243
"Anser_albifrons-6","Anser_albifrons-1",165.481043962952,"Anser_albifrons",-124.302521,40.446947,-122.37,40.68056,1979,2012,1978,1992,161.794182104059
"Anser_albifrons-5","Anser_albifrons-2",5937.82076073471,"Anser_albifrons",-95.731616,28.990724,-161.65694,60.86972,1969,2010,1965,1993,4316.39506047595
"Anser_albifrons-6","Anser_albifrons-2",3401.11131807507,"Anser_albifrons",-124.302521,40.446947,-161.65694,60.86972,1979,2012,1965,1993,3030.49862610137
"Anser_albifrons-5","Anser_albifrons-3",6105.04552127816,"Anser_albifrons",-95.731616,28.990724,-164.71,61.27306,1969,2010,1994,2009,4405.8291670768
"Anser_albifrons-6","Anser_albifrons-3",3569.88074587968,"Anser_albifrons",-124.302521,40.446947,-164.71,61.27306,1979,2012,1994,2009,3119.93273270221
"Anser_albifrons-6","Anser_albifrons-5",2891.05140811455,"Anser_albifrons",-124.302521,40.446947,-95.731616,28.990724,1979,2012,1969,2010,1631.65502195589
"Anser_caerulescens-2","Anser_caerulescens-1",2431.08371669324,"Anser_caerulescens",-77,57.83333,-97.45,40.35,1964,1979,1970,1987,2042.70638621943
"Anser_caerulescens-3","Anser_caerulescens-1",1980.12741340995,"Anser_caerulescens",-94,58,-97.45,40.35,1970,1987,1970,1987,1398.9397241482
"Anser_caerulescens-6","Anser_caerulescens-1",2105.32632337319,"Anser_caerulescens",-73.148804,47.931066,-97.45,40.35,1965,2013,1970,1987,1429.76887524768
"Anser_caerulescens-7","Anser_caerulescens-1",387.310969404698,"Anser_caerulescens",-94.115556,38.02,-97.45,40.35,1950,1994,1970,1987,341.490906623607
"Anser_caerulescens-3","Anser_caerulescens-2",1002.68628640237,"Anser_caerulescens",-94,58,-77,57.83333,1970,1987,1964,1979,1755.63951071715
"Anser_caerulescens-6","Anser_caerulescens-2",1131.80010859568,"Anser_caerulescens",-73.148804,47.931066,-77,57.83333,1965,2013,1964,1979,848.673240627441
"Anser_caerulescens-7","Anser_caerulescens-2",2532.07929634982,"Anser_caerulescens",-94.115556,38.02,-77,57.83333,1950,1994,1964,1979,1922.85272914256
"Anser_caerulescens-6","Anser_caerulescens-3",1779.19217214283,"Anser_caerulescens",-73.148804,47.931066,-94,58,1965,2013,1970,1987,1598.85453630952
